,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-07-01,68.0,68.0,66.9,70.0,69.1,70.0,72.0,75.0,73.9,73.9,77.0,82.0,84.0,81.0,80.1,78.1,77.0,77.0,73.9,72.0,69.1,69.1,69.1,69.1
2015-07-02,69.1,70.0,69.1,69.1,70.0,69.1,71.1,71.1,71.1,72.0,77.0,82.0,82.0,82.9,79.0,82.0,79.0,75.0,73.9,70.0,68.0,66.9,66.0,66.0
2015-07-03,64.9,64.0,64.0,64.9,64.9,64.0,64.0,66.9,71.1,73.0,77.0,78.1,80.1,78.1,75.0,75.0,73.9,71.1,70.0,66.9,64.9,64.9,64.9,64.0
2015-07-04,63.0,63.0,63.0,64.0,64.0,64.9,64.9,66.0,68.0,71.1,73.0,78.1,78.1,75.9,75.0,73.9,73.9,69.1,66.0,64.0,64.9,63.0,64.0,0
2015-07-05,64.0,64.9,64.9,66.0,66.0,66.0,66.0,66.9,66.9,68.0,69.1,72.0,73.9,75.0,75.0,73.0,71.1,69.1,68.0,66.9,66.0,66.0,66.0,66.0
2015-07-06,66.0,66.0,64.9,64.9,64.9,64.9,64.9,66.0,66.0,66.0,68.0,69.1,73.0,73.0,73.0,73.0,71.1,70.0,66.9,66.0,64.9,64.9,64.9,64.9
2015-07-07,64.9,66.0,66.0,66.0,66.0,66.0,66.9,66.0,66.9,66.9,68.0,70.0,75.0,75.0,73.9,73.9,72.0,71.1,70.0,68.0,66.9,66.0,66.0,66.9
2015-07-08,66.9,66.9,66.9,66.9,66.9,66.9,68.0,68.0,69.1,70.0,70.0,71.1,71.1,72.0,71.1,72.0,73.0,73.0,71.1,68.0,66.9,68.0,66.9,66.9
2015-07-09,66.9,66.0,64.9,64.9,64.0,64.0,64.9,66.0,66.9,69.1,72.0,73.0,73.9,73.9,73.9,75.0,73.9,73.0,72.0,69.1,66.9,66.0,66.0,64.9
2015-07-10,64.9,64.0,63.0,63.0,63.0,62.1,63.0,68.0,70.0,73.0,73.0,73.0,73.9,73.9,73.9,73.0,73.0,72.0,70.0,68.0,66.9,66.0,64.9,64.9
2015-07-11,64.0,64.0,64.0,64.0,63.0,63.0,64.9,66.9,69.1,73.9,73.9,78.1,75.9,75.0,73.9,75.0,75.0,75.0,72.0,69.1,68.0,66.9,66.9,66.0
2015-07-12,66.0,66.0,64.9,64.9,64.0,63.0,64.9,69.1,73.0,75.0,80.1,80.1,78.1,78.1,78.1,78.1,77.0,75.0,73.0,72.0,70.0,69.1,69.1,68.0
2015-07-13,66.9,68.0,66.9,66.0,64.9,64.9,68.0,71.1,73.9,77.0,80.1,82.0,80.1,82.0,80.1,79.0,78.1,77.0,75.0,71.1,69.1,68.0,68.0,66.9
2015-07-14,66.9,66.0,64.9,64.9,64.0,64.0,66.0,66.9,70.0,75.0,77.0,79.0,82.0,81.0,78.1,77.0,77.0,75.0,73.0,71.1,68.0,66.9,66.9,66.9
2015-07-15,66.9,66.9,68.0,66.9,66.0,66.9,66.9,68.0,69.1,72.0,75.9,80.1,79.0,77.0,78.1,77.0,75.9,73.9,73.9,70.0,69.1,66.9,66.0,64.9
2015-07-16,64.9,66.0,66.0,66.9,66.9,66.9,68.0,69.1,70.0,75.0,79.0,79.0,79.0,77.0,75.0,75.0,73.9,73.0,72.0,69.1,66.9,66.0,66.0,64.9
2015-07-17,64.9,64.0,63.0,63.0,64.0,64.0,64.0,64.9,69.1,73.0,75.9,78.1,80.1,80.1,78.1,78.1,75.9,75.9,73.9,70.0,68.0,66.9,66.9,66.0
2015-07-18,66.0,64.9,64.9,64.9,64.9,64.9,66.9,68.0,72.0,70.0,77.0,84.9,86.0,75.9,71.1,66.9,68.0,69.1,68.0,69.1,70.0,71.1,72.0,72.0
2015-07-19,73.0,75.9,73.9,73.0,73.0,73.0,78.1,84.0,87.1,90.0,90.0,89.1,86.0,86.0,87.1,84.9,79.0,75.9,75.9,75.9,77.0,77.0,75.9,0
2015-07-20,75.0,75.9,75.9,75.9,75.0,75.0,75.9,77.0,78.1,79.0,81.0,82.0,82.0,82.9,82.9,82.9,82.0,82.0,78.1,75.0,73.0,72.0,72.0,71.1
2015-07-21,71.1,71.1,71.1,71.1,71.1,71.1,71.1,72.0,72.0,73.0,73.9,75.0,75.9,79.0,79.0,79.0,78.1,77.0,73.9,73.0,72.0,72.0,72.0,72.0
2015-07-22,71.1,71.1,69.1,69.1,69.1,69.1,70.0,71.1,72.0,73.0,75.0,77.0,79.0,79.0,79.0,79.0,78.1,77.0,75.9,73.0,72.0,70.0,69.1,69.1
2015-07-23,68.0,68.0,68.0,68.0,68.0,68.0,69.1,71.1,71.1,73.0,73.9,75.0,79.0,80.1,80.1,79.0,78.1,77.0,75.0,73.0,72.0,71.1,70.0,70.0
2015-07-24,69.1,69.1,68.0,66.9,66.9,66.9,68.0,70.0,72.0,73.9,79.0,82.9,82.9,84.0,82.0,81.0,80.1,78.1,77.0,73.0,71.1,71.1,70.0,69.1
2015-07-25,69.1,69.1,69.1,68.0,68.0,66.9,69.1,73.0,77.0,79.0,84.0,86.0,84.9,84.9,82.9,82.9,82.9,81.0,79.0,75.9,73.9,72.0,71.1,71.1
2015-07-26,70.0,70.0,70.0,69.1,68.0,68.0,69.1,70.0,75.0,77.0,81.0,82.9,82.0,81.0,80.1,78.1,77.0,75.9,73.0,70.0,69.1,69.1,68.0,66.9
2015-07-27,66.9,66.9,66.9,69.1,69.1,69.1,69.1,69.1,71.1,73.9,75.9,80.1,80.1,78.1,77.0,75.9,77.0,75.9,75.9,71.1,70.0,69.1,68.0,66.9
2015-07-28,66.9,66.0,66.0,66.9,68.0,70.0,72.0,77.0,80.1,84.0,82.9,81.0,80.1,79.0,78.1,75.9,75.0,72.0,70.0,69.1,68.0,68.0,0,0
2015-07-29,66.9,66.9,66.0,64.9,66.0,66.0,66.9,66.9,68.0,73.9,77.0,80.1,80.1,80.1,78.1,77.0,75.9,77.0,75.0,72.0,70.0,70.0,69.1,69.1
2015-07-30,69.1,69.1,68.0,68.0,68.0,68.0,69.1,70.0,72.0,73.9,75.0,79.0,82.9,81.0,80.1,80.1,78.1,77.0,75.0,73.0,71.1,70.0,70.0,70.0
2015-07-31,70.0,70.0,69.1,68.0,69.1,69.1,69.1,70.0,71.1,72.0,78.1,81.0,84.0,80.1,79.0,78.1,77.0,75.9,73.0,71.1,69.1,68.0,68.0,0
2015-08-01,68.0,66.9,68.0,68.0,68.0,68.0,69.1,70.0,75.9,80.1,82.9,81.0,79.0,78.1,78.1,78.1,78.1,75.9,72.0,70.0,70.0,69.1,69.1,0
2015-08-02,69.1,68.0,68.0,68.0,66.9,66.9,68.0,70.0,71.1,73.9,78.1,82.9,82.0,80.1,79.0,78.1,77.0,75.0,72.0,71.1,70.0,70.0,70.0,0
2015-08-03,70.0,70.0,68.0,69.1,66.9,68.0,69.1,71.1,73.9,78.1,82.0,82.9,82.0,78.1,78.1,79.0,78.1,77.0,75.0,73.0,71.1,72.0,72.0,71.1
2015-08-04,70.0,69.1,69.1,68.0,68.0,66.9,68.0,72.0,73.9,79.0,82.9,87.1,86.0,82.9,82.9,82.0,80.1,77.0,73.0,72.0,73.0,73.0,73.0,0
2015-08-05,71.1,71.1,68.0,69.1,68.0,69.1,68.0,73.9,77.0,82.0,84.9,86.0,88.0,86.0,84.9,86.0,84.0,79.0,77.0,75.0,73.0,71.1,70.0,70.0
2015-08-06,69.1,69.1,69.1,69.1,66.9,68.0,68.0,73.0,75.9,77.0,82.0,84.0,84.0,81.0,80.1,78.1,79.0,78.1,73.0,72.0,70.0,70.0,68.0,66.9
2015-08-07,66.9,66.9,66.0,66.9,69.1,68.0,69.1,70.0,71.1,73.9,77.0,79.0,79.0,79.0,79.0,77.0,75.0,73.9,71.1,69.1,68.0,66.9,66.9,66.9
2015-08-08,68.0,68.0,68.0,68.0,68.0,68.0,69.1,69.1,69.1,72.0,77.0,79.0,78.1,78.1,75.9,75.0,73.9,73.9,72.0,69.1,68.0,66.9,66.0,66.0
2015-08-09,64.9,64.9,64.0,64.0,64.0,64.0,64.0,66.0,68.0,68.0,70.0,75.0,77.0,78.1,77.0,75.0,73.0,71.1,70.0,68.0,66.0,66.0,66.0,64.9
2015-08-10,64.9,64.0,64.0,64.0,64.0,64.9,66.0,66.9,68.0,69.1,77.0,77.0,75.9,75.0,75.0,73.9,72.0,69.1,68.0,66.9,66.0,64.9,0,0
2015-08-11,64.9,64.9,64.0,64.0,64.0,64.9,64.9,66.9,68.0,70.0,75.0,77.0,79.0,78.1,75.9,75.9,73.9,75.0,73.0,69.1,68.0,66.9,66.9,66.0
2015-08-12,66.0,66.0,64.9,64.0,64.0,64.0,64.0,69.1,72.0,81.0,84.0,82.9,81.0,82.0,81.0,82.0,81.0,79.0,75.9,75.0,73.9,73.0,73.0,0
2015-08-13,72.0,71.1,70.0,70.0,69.1,68.0,69.1,75.0,77.0,82.0,87.1,90.0,89.1,87.1,84.0,84.0,84.9,84.0,81.0,79.0,77.0,75.9,73.0,72.0
2015-08-14,71.1,71.1,70.0,70.0,69.1,69.1,69.1,73.9,79.0,82.9,87.1,90.0,91.0,90.0,88.0,84.9,84.9,84.9,82.0,79.0,75.9,73.9,75.0,73.9
2015-08-15,75.0,73.0,73.0,72.0,71.1,71.1,73.0,75.9,81.0,84.9,91.0,96.1,93.0,93.0,89.1,88.0,86.0,84.0,80.1,75.9,73.0,72.0,72.0,73.0
2015-08-16,72.0,72.0,71.1,70.0,69.1,69.1,69.1,75.0,80.1,82.9,91.9,93.9,93.0,90.0,88.0,88.0,86.0,84.0,82.0,78.1,75.0,73.0,72.0,71.1
2015-08-17,71.1,70.0,70.0,70.0,71.1,71.1,71.1,73.0,78.1,81.0,84.9,84.9,84.9,84.0,82.9,84.0,81.0,75.9,72.0,72.0,71.1,72.0,71.1,0
2015-08-18,71.1,70.0,70.0,70.0,70.0,70.0,71.1,72.0,73.0,73.9,77.0,84.0,82.0,81.0,81.0,79.0,77.0,73.9,72.0,70.0,69.1,69.1,69.1,0
2015-08-19,68.0,68.0,68.0,68.0,69.1,69.1,69.1,70.0,72.0,75.0,78.1,81.0,81.0,80.1,79.0,77.0,75.0,75.0,72.0,70.0,69.1,68.0,68.0,66.9
2015-08-20,66.9,68.0,68.0,69.1,69.1,69.1,70.0,71.1,71.1,73.0,75.9,80.1,81.0,80.1,79.0,79.0,78.1,75.9,73.0,72.0,70.0,70.0,68.0,68.0
2015-08-21,68.0,66.9,66.9,68.0,69.1,69.1,70.0,70.0,70.0,71.1,72.0,73.9,75.9,79.0,79.0,78.1,77.0,75.9,73.0,71.1,70.0,69.1,69.1,68.0
2015-08-22,69.1,69.1,69.1,70.0,70.0,70.0,71.1,72.0,72.0,73.9,78.1,81.0,80.1,80.1,78.1,78.1,75.9,75.0,73.0,71.1,69.1,69.1,69.1,68.0
2015-08-23,68.0,68.0,66.9,66.9,66.0,66.0,66.0,68.0,71.1,75.9,79.0,81.0,81.0,81.0,81.0,79.0,79.0,77.0,75.0,72.0,71.1,70.0,70.0,69.1
2015-08-24,69.1,68.0,68.0,68.0,66.9,66.9,66.9,70.0,72.0,78.1,81.0,84.0,84.0,82.9,81.0,81.0,80.1,78.1,75.9,73.0,72.0,72.0,72.0,71.1
2015-08-25,71.1,71.1,71.1,72.0,72.0,72.0,72.0,73.0,77.0,80.1,80.1,79.0,79.0,80.1,81.0,86.0,82.9,84.0,84.0,81.0,77.0,75.0,73.0,73.0
2015-08-26,73.0,73.0,73.0,73.0,73.0,73.0,73.0,75.9,80.1,84.0,88.0,91.9,91.9,90.0,88.0,87.1,84.9,84.0,81.0,78.1,75.9,75.0,75.0,73.9
2015-08-27,73.9,73.0,72.0,72.0,72.0,72.0,72.0,75.9,80.1,84.9,88.0,90.0,91.9,91.0,90.0,89.1,87.1,86.0,82.0,79.0,78.1,77.0,75.9,75.0
2015-08-28,75.0,75.0,73.0,73.9,73.9,73.9,73.9,78.1,84.0,89.1,93.0,96.1,95.0,95.0,93.0,91.0,89.1,86.0,82.9,79.0,78.1,77.0,75.9,75.0
2015-08-29,75.0,73.9,73.9,73.0,73.9,73.9,73.0,77.0,80.1,84.0,88.0,93.0,91.9,89.1,91.0,88.0,84.9,84.0,81.0,80.1,78.1,78.1,77.0,75.0
2015-08-30,73.9,73.9,73.0,73.0,73.0,73.0,73.9,75.9,78.1,82.9,84.0,87.1,87.1,84.9,84.0,82.9,82.0,80.1,77.0,75.0,73.0,72.0,71.1,71.1
2015-08-31,71.1,71.1,70.0,70.0,70.0,70.0,71.1,75.0,77.0,79.0,81.0,82.9,80.1,80.1,79.0,77.0,75.0,72.0,71.1,71.1,71.1,71.1,0,0
2015-09-01,72.0,71.1,71.1,71.1,71.1,71.1,72.0,72.0,72.0,73.9,78.1,81.0,82.0,81.0,79.0,79.0,75.9,73.9,72.0,71.1,70.0,70.0,69.1,70.0
2015-09-02,70.0,70.0,69.1,71.1,70.0,71.1,71.1,71.1,72.0,73.9,77.0,79.0,79.0,77.0,75.9,77.0,75.9,73.9,72.0,70.0,69.1,68.0,66.9,66.9
2015-09-03,68.0,66.9,66.9,68.0,68.0,69.1,69.1,69.1,69.1,72.0,73.0,75.0,78.1,77.0,75.9,75.9,75.0,73.9,72.0,70.0,69.1,68.0,68.0,66.9
2015-09-04,66.9,66.9,68.0,68.0,69.1,69.1,69.1,70.0,71.1,72.0,73.0,77.0,78.1,77.0,77.0,75.9,75.9,75.0,72.0,71.1,70.0,69.1,69.1,69.1
2015-09-05,69.1,68.0,66.9,66.9,66.0,64.9,66.0,68.0,70.0,73.9,75.9,79.0,82.0,80.1,80.1,78.1,78.1,77.0,73.9,71.1,70.0,69.1,69.1,69.1
2015-09-06,68.0,66.9,66.9,66.0,64.9,64.0,64.0,69.1,73.0,79.0,82.9,87.1,87.1,87.1,86.0,82.9,82.0,80.1,78.1,75.0,73.0,72.0,71.1,71.1
2015-09-07,71.1,71.1,70.0,69.1,70.0,69.1,69.1,73.0,81.0,84.9,90.0,93.9,93.0,91.0,88.0,88.0,87.1,86.0,82.9,79.0,77.0,75.9,75.9,75.0
2015-09-08,73.9,73.9,73.9,73.0,73.0,73.0,73.0,77.0,84.0,89.1,93.0,96.1,95.0,93.0,91.9,91.0,90.0,89.1,86.0,81.0,80.1,80.1,79.0,78.1
2015-09-09,78.1,79.0,77.0,77.0,77.0,78.1,78.1,84.0,90.0,95.0,99.0,99.0,97.0,97.0,96.1,93.0,93.9,91.9,93.0,91.9,89.1,84.9,82.0,82.0
2015-09-10,81.0,81.0,81.0,79.0,79.0,79.0,79.0,81.0,88.0,90.0,95.0,93.9,91.9,91.9,91.9,93.0,90.0,88.0,84.0,81.0,81.0,81.0,80.1,79.0
2015-09-11,79.0,79.0,77.0,75.9,75.9,77.0,77.0,82.0,84.9,89.1,91.0,93.9,93.9,91.0,89.1,89.1,88.0,86.0,82.0,81.0,80.1,80.1,80.1,79.0
2015-09-12,78.1,78.1,77.0,75.9,78.1,79.0,79.0,80.1,82.9,84.0,82.9,82.9,87.1,90.0,88.0,88.0,87.1,84.0,82.0,81.0,79.0,77.0,77.0,78.1
2015-09-13,77.0,77.0,77.0,75.9,75.0,73.9,73.0,75.9,79.0,82.0,84.9,89.1,89.1,87.1,84.0,84.0,82.9,81.0,78.1,75.9,75.0,73.0,73.0,73.9
2015-09-14,73.0,72.0,71.1,71.1,71.1,71.1,71.1,73.0,75.0,75.9,81.0,82.0,81.0,82.9,82.0,80.1,80.1,78.1,75.9,75.0,73.9,73.9,73.9,75.0
2015-09-15,75.0,75.9,73.0,72.0,70.0,0.0,0.0,0.0,0.0,73.0,75.9,77.0,79.0,75.9,77.0,75.9,73.9,73.0,73.0,72.0,72.0,71.1,68.0,66.9
2015-09-16,66.9,66.9,66.9,66.9,66.9,66.9,66.0,69.1,71.1,73.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,73.9,72.0,70.0,69.1,70.0,69.1,69.1
2015-09-17,69.1,68.0,66.9,66.9,66.9,66.0,64.9,69.1,71.1,73.9,77.0,81.0,80.1,79.0,79.0,78.1,75.9,75.0,73.0,71.1,70.0,70.0,69.1,69.1
2015-09-18,69.1,68.0,66.9,66.0,64.9,66.0,64.9,69.1,73.0,78.1,81.0,84.0,84.9,82.9,82.9,82.9,81.0,80.1,75.9,73.0,72.0,71.1,71.1,71.1
2015-09-19,70.0,70.0,69.1,68.0,68.0,68.0,66.9,71.1,77.0,81.0,87.1,90.0,90.0,89.1,86.0,84.0,84.0,82.9,80.1,75.9,75.0,75.0,73.9,73.0
2015-09-20,72.0,73.0,73.0,72.0,71.1,71.1,71.1,77.0,84.0,88.0,93.9,97.0,93.0,91.0,93.0,93.9,90.0,89.1,84.0,80.1,79.0,79.0,79.0,79.0
2015-09-21,79.0,77.0,75.9,75.0,73.0,73.9,73.9,79.0,82.0,84.0,82.9,84.0,84.9,81.0,81.0,80.1,80.1,75.9,73.9,73.0,72.0,73.0,73.0,75.0
2015-09-22,73.0,72.0,71.1,71.1,71.1,70.0,71.1,72.0,75.0,75.9,79.0,84.0,84.0,82.0,80.1,78.1,77.0,75.0,73.0,72.0,71.1,71.1,70.0,70.0
2015-09-23,70.0,70.0,68.0,69.1,68.0,68.0,68.0,70.0,73.9,77.0,82.0,82.9,86.0,82.0,82.0,80.1,80.1,79.0,75.9,73.9,73.0,72.0,73.9,71.1
2015-09-24,71.1,71.1,70.0,69.1,70.0,69.1,68.0,71.1,75.9,82.0,84.0,89.1,91.9,84.0,84.9,84.0,81.0,79.0,77.0,75.9,73.9,73.0,73.9,73.0
2015-09-25,72.0,72.0,71.1,70.0,70.0,70.0,70.0,72.0,75.9,80.1,86.0,90.0,90.0,89.1,87.1,86.0,84.0,81.0,78.1,75.0,73.9,73.0,73.0,73.0
2015-09-26,73.0,72.0,71.1,71.1,70.0,70.0,70.0,72.0,77.0,82.9,87.1,89.1,90.0,88.0,86.0,84.0,84.0,81.0,79.0,75.9,73.9,73.0,72.0,71.1
2015-09-27,71.1,70.0,70.0,69.1,69.1,68.0,69.1,70.0,73.9,79.0,84.0,87.1,89.1,87.1,87.1,82.9,80.1,80.1,77.0,73.9,73.0,72.0,72.0,71.1
2015-09-28,71.1,71.1,70.0,69.1,69.1,68.0,68.0,70.0,73.9,79.0,82.9,86.0,87.1,86.0,81.0,82.0,80.1,77.0,73.9,72.0,71.1,71.1,71.1,71.1
2015-09-29,69.1,68.0,66.0,64.9,64.0,64.9,66.0,68.0,73.0,75.9,81.0,84.0,86.0,84.9,82.0,82.0,80.1,75.9,75.0,73.0,72.0,72.0,72.0,72.0
2015-09-30,71.1,69.1,68.0,66.9,66.9,66.9,66.9,68.0,73.0,78.1,81.0,86.0,89.1,86.0,86.0,84.0,82.9,82.0,77.0,73.9,73.9,73.0,72.0,72.0
2015-10-01,72.0,71.1,72.0,71.1,71.1,70.0,70.0,70.0,73.9,78.1,81.0,84.0,86.0,80.1,80.1,80.1,80.1,77.0,73.9,73.0,73.0,72.0,71.1,71.1
2015-10-02,69.1,69.1,70.0,69.1,68.0,68.0,68.0,70.0,72.0,75.9,80.1,84.0,80.1,79.0,79.0,78.1,77.0,75.9,73.9,72.0,71.1,71.1,72.0,71.1
2015-10-03,70.0,70.0,70.0,69.1,66.0,66.0,64.9,68.0,72.0,75.9,77.0,81.0,84.0,82.9,80.1,77.0,75.9,75.0,72.0,71.1,71.1,72.0,72.0,71.1
2015-10-04,71.1,71.1,70.0,68.0,66.0,64.9,63.0,63.0,64.9,66.9,66.9,68.0,73.0,71.1,71.1,70.0,69.1,66.9,66.9,66.0,66.0,66.9,66.9,66.9
2015-10-05,64.9,63.0,63.0,63.0,63.0,62.1,63.0,64.0,66.9,68.0,71.1,75.0,73.0,73.9,75.0,73.9,73.9,71.1,64.9,66.0,64.9,64.9,64.9,64.0
2015-10-06,64.0,63.0,63.0,62.1,62.1,62.1,63.0,63.0,66.9,72.0,73.9,75.0,77.0,75.0,75.0,73.9,73.0,72.0,71.1,70.0,70.0,70.0,70.0,69.1
2015-10-07,68.0,66.9,66.0,64.9,64.9,64.9,64.0,68.0,71.1,73.9,79.0,81.0,82.9,80.1,80.1,80.1,77.0,75.0,72.0,71.1,70.0,71.1,69.1,70.0
2015-10-08,69.1,68.0,66.9,66.9,66.0,66.9,66.9,66.9,73.0,79.0,84.0,88.0,87.1,86.0,84.0,82.0,80.1,79.0,77.0,75.9,75.0,75.0,73.9,73.0
2015-10-09,73.0,71.1,73.0,71.1,68.0,69.1,70.0,72.0,80.1,88.0,93.0,97.0,99.0,98.1,96.1,97.0,93.9,89.1,86.0,82.9,82.0,81.0,80.1,78.1
2015-10-10,77.0,75.9,75.0,73.9,73.0,73.0,75.9,79.0,86.0,91.0,96.1,98.1,100.0,98.1,97.0,93.9,91.9,89.1,87.1,86.0,84.9,82.0,80.1,81.0
2015-10-11,79.0,80.1,77.0,77.0,73.9,75.0,75.9,77.0,82.9,88.0,93.9,96.1,99.0,97.0,95.0,91.0,89.1,88.0,84.9,82.9,80.1,80.1,78.1,79.0
2015-10-12,77.0,75.9,73.9,73.9,73.9,73.9,75.0,75.0,81.0,84.9,89.1,90.0,91.9,89.1,91.0,91.9,91.0,91.0,90.0,88.0,87.1,87.1,84.9,82.9
2015-10-13,81.0,82.0,79.0,79.0,79.0,79.0,78.1,80.1,82.0,84.9,88.0,90.0,90.0,88.0,86.0,84.9,84.0,80.1,78.1,77.0,75.9,75.0,73.9,73.9
2015-10-14,73.9,73.9,73.0,73.0,73.0,72.0,73.0,75.9,77.0,79.0,82.0,82.0,84.0,86.0,84.0,81.0,80.1,78.1,75.9,73.9,73.0,73.0,72.0,73.0
2015-10-15,73.0,73.0,73.0,72.0,73.0,73.0,73.0,73.9,73.9,75.9,77.0,78.1,82.0,81.0,80.1,78.1,75.0,73.9,73.0,72.0,72.0,72.0,71.1,70.0
2015-10-16,70.0,70.0,71.1,71.1,71.1,72.0,71.1,71.1,72.0,72.0,73.0,73.0,73.9,73.9,75.0,75.0,73.0,73.0,73.0,72.0,72.0,72.0,72.0,71.1
2015-10-17,71.1,70.0,71.1,72.0,72.0,71.1,70.0,71.1,73.0,78.1,80.1,80.1,81.0,80.1,79.0,78.1,75.9,73.9,73.0,72.0,71.1,70.0,70.0,70.0
2015-10-18,70.0,71.1,71.1,71.1,71.1,70.0,71.1,69.1,70.0,72.0,73.0,75.0,77.0,77.0,78.1,77.0,75.0,73.0,71.1,71.1,69.1,69.1,69.1,69.1
2015-10-19,68.0,66.9,68.0,66.0,66.0,64.9,64.9,64.9,69.1,69.1,73.0,75.9,79.0,73.0,75.0,73.9,72.0,71.1,70.0,71.1,70.0,70.0,69.1,68.0
2015-10-20,66.9,66.0,64.9,64.9,63.0,63.0,63.0,62.1,66.9,70.0,73.9,75.9,79.0,78.1,78.1,77.0,75.9,73.9,73.0,72.0,71.1,71.1,70.0,69.1
2015-10-21,69.1,66.9,66.9,66.9,66.0,64.0,64.0,64.9,69.1,73.9,77.0,82.0,81.0,80.1,80.1,80.1,75.9,75.0,73.9,73.0,72.0,72.0,71.1,70.0
2015-10-22,69.1,69.1,68.0,66.9,66.9,66.0,66.9,66.9,70.0,71.1,75.9,77.0,80.1,79.0,77.0,75.0,73.9,72.0,70.0,68.0,68.0,66.9,66.9,66.0
2015-10-23,64.9,64.9,64.0,63.0,63.0,62.1,63.0,64.9,66.9,70.0,73.0,79.0,78.1,79.0,77.0,77.0,75.0,73.9,71.1,70.0,70.0,69.1,69.1,69.1
2015-10-24,69.1,66.0,64.9,64.9,64.9,66.9,63.0,63.0,71.1,79.0,82.9,86.0,89.1,90.0,88.0,86.0,82.9,80.1,77.0,75.9,73.9,72.0,71.1,72.0
2015-10-25,72.0,69.1,68.0,68.0,66.0,66.0,66.9,68.0,71.1,75.0,79.0,82.0,82.9,84.0,84.0,84.9,81.0,75.9,73.0,71.1,70.0,69.1,68.0,66.9
2015-10-26,66.0,66.0,64.9,64.0,62.1,61.0,62.1,63.0,70.0,77.0,82.0,86.0,87.1,82.9,82.0,80.1,79.0,75.9,72.0,70.0,69.1,69.1,69.1,66.9
2015-10-27,66.0,64.9,63.0,62.1,63.0,61.0,62.1,64.0,70.0,73.9,75.9,75.9,79.0,80.1,82.0,75.9,73.9,73.0,71.1,70.0,70.0,69.1,69.1,69.1
2015-10-28,68.0,68.0,68.0,66.9,66.9,68.0,66.0,66.0,69.1,73.0,79.0,75.9,75.9,75.9,75.9,75.0,75.9,73.9,73.0,73.0,71.1,70.0,70.0,66.9
2015-10-29,73.0,71.1,70.0,70.0,70.0,70.0,69.1,69.1,72.0,75.9,79.0,81.0,81.0,81.0,82.9,82.9,81.0,78.1,75.0,73.9,73.0,72.0,72.0,72.0
2015-10-30,72.0,69.1,71.1,71.1,64.9,66.0,66.9,66.9,70.0,75.9,80.1,82.0,86.0,82.9,82.9,82.9,79.0,79.0,75.9,73.0,72.0,71.1,70.0,69.1
2015-10-31,66.9,66.0,64.9,63.0,63.0,61.0,61.0,62.1,69.1,75.9,82.0,86.0,88.0,88.0,84.9,84.0,81.0,75.9,73.0,71.1,69.1,69.1,68.0,68.0
2015-11-01,68.0,64.9,63.0,62.1,62.1,60.1,60.1,61.0,64.0,72.0,78.1,82.9,84.9,82.9,79.0,78.1,75.9,73.9,69.1,68.0,66.9,66.9,66.0,66.9
2015-11-02,66.0,66.0,66.0,66.0,64.9,64.9,64.9,66.9,68.0,69.1,71.1,73.9,73.0,73.0,70.0,66.9,66.0,64.0,62.1,61.0,60.1,60.1,60.1,59.0
2015-11-03,57.9,57.0,55.0,54.0,55.0,53.1,55.0,59.0,61.0,66.0,66.9,68.0,68.0,68.0,66.9,64.0,62.1,60.1,60.1,60.1,59.0,57.9,57.0,57.0
2015-11-04,55.0,53.1,53.1,53.1,52.0,53.1,53.1,57.0,60.1,64.9,68.0,69.1,68.0,66.9,64.0,64.9,63.0,62.1,62.1,60.1,57.9,57.9,57.0,55.9
2015-11-05,54.0,54.0,52.0,50.0,52.0,52.0,52.0,55.9,60.1,66.0,68.0,70.0,69.1,69.1,70.0,68.0,64.9,63.0,62.1,61.0,60.1,59.0,57.9,55.9
2015-11-06,57.0,55.0,54.0,52.0,54.0,53.1,54.0,59.0,64.0,69.1,73.9,75.9,75.9,75.9,73.0,72.0,69.1,66.9,64.9,63.0,61.0,60.1,59.0,57.9
2015-11-07,55.0,54.0,54.0,51.1,51.1,51.1,51.1,60.1,68.0,72.0,75.9,78.1,78.1,79.0,78.1,72.0,70.0,66.9,66.0,63.0,64.0,64.0,61.0,60.1
2015-11-08,57.9,59.0,57.0,57.0,55.9,55.9,52.0,55.9,66.0,71.1,73.9,75.9,75.9,75.0,73.0,71.1,66.9,64.9,63.0,62.1,61.0,61.0,61.0,60.1
2015-11-09,60.1,60.1,60.1,59.0,59.0,60.1,60.1,61.0,64.0,64.0,66.0,66.9,68.0,68.0,66.0,64.9,63.0,62.1,60.1,59.0,59.0,59.0,57.9,55.9
2015-11-10,55.0,53.1,53.1,51.1,50.0,50.0,52.0,55.9,61.0,64.9,66.0,66.0,66.0,66.9,66.0,66.0,64.0,62.1,60.1,60.1,57.9,57.0,57.0,55.0
2015-11-11,54.0,52.0,52.0,48.9,50.0,48.9,55.9,60.1,64.0,66.9,69.1,71.1,72.0,70.0,66.0,63.0,61.0,61.0,59.0,57.9,55.9,55.0,55.9,0
2015-11-12,55.0,53.1,52.0,54.0,53.1,52.0,52.0,55.9,62.1,69.1,72.0,75.0,75.0,75.9,73.0,71.1,66.9,64.0,61.0,60.1,59.0,57.9,55.0,55.9
